id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1494798365409882112,1494795434807762946,2022-02-18 14:17:56 Pacific Standard Time,2022-02-18,14:17:56,-0800,1405395284025348098,hopsinbrasil,Hopsin Brasil 🇧🇷,,"@BeCoolFool_ É na Hop Is Back que o Hopsin zoa o Kanye, não na Sag My Pants kkkkk, mas se pa o Kanye nem viu, ou nem lembra mais disso kkkk",pt,[],[],[],0,0,0,[],[],https://twitter.com/HopsinBrasil/status/1494798365409882112,False,,0,,,,,,,,"[{'screen_name': 'BeCoolFool_', 'name': 'Nick Horton-Tucker', 'id': '2445989245'}]",,,,
1494798364038283266,1494798364038283266,2022-02-18 14:17:56 Pacific Standard Time,2022-02-18,14:17:56,-0800,119594272,enterdadome,TONYDaDome,,"Bruh, I'm not a Kanye West hater. I said he has 3 classic albums, Top 20 Beat Maker &amp; Top 5 Producer. He's one of the best overall artists in Hip Hop History..THAT STILL HAS NOTHING TO DO WITH SOME OF THE RIDICULOUS THINGS HE'S DONE OVER THE YEARS. I know how to keep perspective.",en,[],[],[],2,2,29,[],[],https://twitter.com/EnterDaDome/status/1494798364038283266,False,,0,,,,,,,,[],,,,
1494798362209656841,1494798362209656841,2022-02-18 14:17:56 Pacific Standard Time,2022-02-18,14:17:56,-0800,2840551180,misseforene,Miss E,,"If I never hear from or about Kanye again, it will be to soon. Remove me from the chat please!!!!",en,[],[],[],0,0,0,[],[],https://twitter.com/misseforene/status/1494798362209656841,False,,0,,,,,,,,[],,,,
1494798357625286661,1494798357625286661,2022-02-18 14:17:55 Pacific Standard Time,2022-02-18,14:17:55,-0800,4808637734,1ecsay,𝕽𝖚𝖈𝖈𝖎,,"al pendejo de kanye bien que le respetan que se cambie de nombre cada tercer día, ah! pero no fuera respetar el nombre y pronombres de personas trans porque “es confuso” 🥴",es,[],[],[],0,0,0,[],[],https://twitter.com/1ecsay/status/1494798357625286661,False,,0,,,,,,,,[],,,,
1494798353749659650,1494798353749659650,2022-02-18 14:17:54 Pacific Standard Time,2022-02-18,14:17:54,-0800,1364051934613630978,whatareopinions,No Opinion Haver,,Who tweeted it: Donald Trump or Kanye West?  https://t.co/9s145HizJx,en,[],['https://www.cnn.com/interactive/2016/02/politics/trump-kanye-who-tweeted/?sr=sharebar_twitter'],[],0,0,0,[],[],https://twitter.com/whatareopinions/status/1494798353749659650,False,,0,,,,,,,,[],,,,
1494798347982544896,1494798347982544896,2022-02-18 14:17:52 Pacific Standard Time,2022-02-18,14:17:52,-0800,87287287,aaronrfernandes,Aaron Fernandes,,Kanye West Claims to Have Passed on 100 Million Deal With APPLE After Launching Stem Players  https://t.co/61PvzDAgpD #AppleMusic #KanyeWest #STEM  https://t.co/qCjOZoALvM,en,[],['https://bit.ly/3uZTLCs'],['https://pbs.twimg.com/media/FL6XLR6XoAsVQi-.jpg'],0,1,1,"['applemusic', 'kanyewest', 'stem']",[],https://twitter.com/AaronRFernandes/status/1494798347982544896,False,,1,https://pbs.twimg.com/media/FL6XLR6XoAsVQi-.jpg,,,,,,,[],,,,
1494798347042971656,1494798347042971656,2022-02-18 14:17:52 Pacific Standard Time,2022-02-18,14:17:52,-0800,1378065269722132482,katthepeng,kat ∙∘☽,,"""Kanye west wants us to spend $200 on Donda 2"" the only way I'd ever give $200 to Kanye is if it'd get him to shut the hell up, pls 💀",en,[],[],[],0,0,1,[],[],https://twitter.com/Katthepeng/status/1494798347042971656,False,,0,,,,,,,,[],,,,
1494798346866900994,1494798346866900994,2022-02-18 14:17:52 Pacific Standard Time,2022-02-18,14:17:52,-0800,1240719090299346944,aziz0nomics,John Aziz 🚀🎸🌍🌱,,"Don’t like the new Kanye The MAGA hat Kanye Apologise, Billie To Travis Scott Kanye  I liked the old Kanye The fresh and bold Kanye The diggin’ gold Kanye The full of hope Kanye",en,[],[],[],0,1,2,[],[],https://twitter.com/aziz0nomics/status/1494798346866900994,False,,0,,,,,,,,[],,,,
1494798345151213569,1494798345151213569,2022-02-18 14:17:52 Pacific Standard Time,2022-02-18,14:17:52,-0800,794754376938070016,xxngelstuntin,aangel🧑🏽‍🦯,,I understand Kanye more as I get older,en,[],[],[],0,0,0,[],[],https://twitter.com/xxngelstuntin/status/1494798345151213569,False,,0,,,,,,,,[],,,,
1494798340999032832,1494798340999032832,2022-02-18 14:17:51 Pacific Standard Time,2022-02-18,14:17:51,-0800,1338599836359266308,yaserrollins3,DONDA 2,,Chloe Bailey watching #JeenYuhs Documentary:   “i have never seen anything that has moved me this much... literally brought me to tears. thank you for this @kanyewest”  https://t.co/XCyzwPIZEp,en,"[{'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",[],['https://pbs.twimg.com/media/FL6XKqBXIAQDXQt.jpg'],0,3,6,['jeenyuhs'],[],https://twitter.com/yaserrollins3/status/1494798340999032832,False,,1,https://pbs.twimg.com/media/FL6XKqBXIAQDXQt.jpg,,,,,,,[],,,,
1494798337161285641,1494798337161285641,2022-02-18 14:17:50 Pacific Standard Time,2022-02-18,14:17:50,-0800,175017634,ravistato85,RavSM,,Kanye just bowling into the Roc-A-Fella offices like that and taking over everyone's CD Players 😂,en,[],[],[],0,0,1,[],[],https://twitter.com/RaviStato85/status/1494798337161285641,False,,0,,,,,,,,[],,,,
1494798331746390024,1494781876669612034,2022-02-18 14:17:48 Pacific Standard Time,2022-02-18,14:17:48,-0800,954034659746304000,jdcc_inc,jamie doxlínolova⚡️ 🏴󠁧󠁢󠁳󠁣󠁴󠁿,,@Papa_Joe79 @robtswthrayguns @DonaldJTrumpJr @kanyewest Call it what you want. I seek the truth. Both the good sides and bad sides of all signs,en,[],[],[],1,0,0,[],[],https://twitter.com/jdcc_inc/status/1494798331746390024,False,,0,,,,,,,,"[{'screen_name': 'Papa_Joe79', 'name': 'Mista J - Fueled by Coffee, Synthwave & Pop Tarts', 'id': '1235395376556851200'}, {'screen_name': 'robtswthrayguns', 'name': 'Robots With Rayguns', 'id': '90661198'}, {'screen_name': 'DonaldJTrumpJr', 'name': 'Donald Trump Jr.', 'id': '39344374'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798330475339776,1494797860705120261,2022-02-18 14:17:48 Pacific Standard Time,2022-02-18,14:17:48,-0800,1481644887493603335,ender_again,ender,,@KFCBarstool Seems like a light news day. Kanye is doing some things.. Focus on that maybe?,en,[],[],[],0,0,0,[],[],https://twitter.com/ender_again/status/1494798330475339776,False,,0,,,,,,,,"[{'screen_name': 'KFCBarstool', 'name': 'KFC', 'id': '119758732'}]",,,,
1494798318484008964,1494785445078519809,2022-02-18 14:17:45 Pacific Standard Time,2022-02-18,14:17:45,-0800,1267628485146705922,humzytumzy,Humza 🐼,,@_ColeBennett_ @kanyewest please,en,[],[],[],0,0,0,[],[],https://twitter.com/HumzyTumzy/status/1494798318484008964,False,,0,,,,,,,,"[{'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798310120599553,1494798310120599553,2022-02-18 14:17:43 Pacific Standard Time,2022-02-18,14:17:43,-0800,947478144893751297,pengboyy,Kenoraz👑 ( . Y . ),,Kanye deserves more respect,ht,[],[],[],1,0,2,[],[],https://twitter.com/Pengboyy/status/1494798310120599553,False,,0,,,,,,,,[],,,,
1494798302893817860,1494797173007003653,2022-02-18 14:17:42 Pacific Standard Time,2022-02-18,14:17:42,-0800,1432396993423413255,friikvance,bance,,@jpegmafia working with kanye when,en,[],[],[],0,0,0,[],[],https://twitter.com/FRiiKVance/status/1494798302893817860,False,,0,,,,,,,,"[{'screen_name': 'jpegmafia', 'name': 'JPEGMAFIA', 'id': '100650530'}]",,,,
1494798296338079744,1494785445078519809,2022-02-18 14:17:40 Pacific Standard Time,2022-02-18,14:17:40,-0800,1492391675741810691,corruptdeo,SHMUU,,@_ColeBennett_ @kanyewest Bro stop cole u see u know what we want so just give it to us #treesha,en,[],[],[],0,0,2,['treesha'],[],https://twitter.com/CorruptDEO/status/1494798296338079744,False,,0,,,,,,,,"[{'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798287030919173,1494790236378968076,2022-02-18 14:17:38 Pacific Standard Time,2022-02-18,14:17:38,-0800,1164381555541889025,lewisdyke8,D-bone,,"@InTOUCHwithManK @lkshmoney @Forbes I'm a huge Kanye fan, but he definitely isn't winning is he. He's mentally ill, depressed, his wife has left him and is with a new man that Kanye is overtly jealous of. He's losing friends every day and losing his mind on social media, he certainly isn't winning.",en,[],[],[],0,0,0,[],[],https://twitter.com/lewisdyke8/status/1494798287030919173,False,,0,,,,,,,,"[{'screen_name': 'InTOUCHwithManK', 'name': 'Thabo Mankuroane', 'id': '3046348075'}, {'screen_name': 'lkshmoney', 'name': 'lkshmoney', 'id': '1258854653246267393'}, {'screen_name': 'Forbes', 'name': 'Forbes', 'id': '91478624'}]",,,,
1494798282064904200,1494798282064904200,2022-02-18 14:17:37 Pacific Standard Time,2022-02-18,14:17:37,-0800,24079452,rachelkaitlyn,Rachel Kaitlyn,,Mad Kanye won’t do this at the United center in Chicago instead of in Miami,en,[],[],[],0,0,0,[],[],https://twitter.com/RachelKaitlyn/status/1494798282064904200,False,,0,,,,,,,,[],,,,
1494798279707697160,1494785445078519809,2022-02-18 14:17:36 Pacific Standard Time,2022-02-18,14:17:36,-0800,1408231805053018114,soateller2,guapchasa💚💸,,@_ColeBennett_ @kanyewest nah bro #treesha,in,[],[],[],0,0,2,['treesha'],[],https://twitter.com/SOATeller2/status/1494798279707697160,False,,0,,,,,,,,"[{'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798273248432129,1494729901663944705,2022-02-18 14:17:35 Pacific Standard Time,2022-02-18,14:17:35,-0800,123783243,larkorelli,BigLarko Larkorelli,,@MusicMachineNFT @kanyewest Well his stem player is kinda the nft.. and there is no bs white list. Whichever is worse for the environment is up to debate,en,[],[],[],0,0,0,[],[],https://twitter.com/Larkorelli/status/1494798273248432129,False,,0,,,,,,,,"[{'screen_name': 'MusicMachineNFT', 'name': 'Music Machines NFT 🎹', 'id': '1442215906789060608'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798263136006149,1494798263136006149,2022-02-18 14:17:32 Pacific Standard Time,2022-02-18,14:17:32,-0800,1263328819068485635,aleojanadnizur,umuhoza🇷🇼,,- Beyonce - The Weeknd - Kanye West - Kendrick Lamar - Frank Ocean,en,[],[],[],1,0,2,[],[],https://twitter.com/aleojanadnizur/status/1494798263136006149,False,https://twitter.com/bluesuitabel/status/1494746052112666624,0,,,,,,,,[],,,,
1494798263060287488,1494788414410932225,2022-02-18 14:17:32 Pacific Standard Time,2022-02-18,14:17:32,-0800,2873174219,angelsznnn,angél,,@FKALichu @railssugarboo And also Bound 2 is top 2 Kanye,en,[],[],[],0,0,0,[],[],https://twitter.com/angelsznnn/status/1494798263060287488,False,,0,,,,,,,,"[{'screen_name': 'FKALichu', 'name': 'Lichu ⭐', 'id': '1489366806691201025'}, {'screen_name': 'railssugarboo', 'name': 'AT.LONG.LAST.RAIL$💜', 'id': '808175472286703616'}]",,,,
1494798262418739203,1494798262418739203,2022-02-18 14:17:32 Pacific Standard Time,2022-02-18,14:17:32,-0800,973002681919922177,nymphiexo,diana ♡,,not invalidating kanye being bipolar but he really announced a new album AND music streaming platform in the midst of all this 🤨 bro,en,[],[],[],0,0,0,[],[],https://twitter.com/nymphiexo/status/1494798262418739203,False,,0,,,,,,,,[],,,,
1494798261147865092,1494798261147865092,2022-02-18 14:17:32 Pacific Standard Time,2022-02-18,14:17:32,-0800,1659284851,victorso4345,METAL MORPHE,,Bro Kanye charging 200$ to listen to his new album is fucking nuts…someone get him his meds he’s off his rocker,en,[],[],[],0,0,0,[],[],https://twitter.com/victorso4345/status/1494798261147865092,False,,0,,,,,,,,[],,,,
1494798254797639682,1494798254797639682,2022-02-18 14:17:30 Pacific Standard Time,2022-02-18,14:17:30,-0800,1378843690005827589,cowgirl_crush,Cowgirl Crush,,Oh my God stick to Kim &amp; Kanye woman 🙄,en,[],[],[],0,0,1,[],[],https://twitter.com/cowgirl_crush/status/1494798254797639682,False,,0,,,,,,,,[],,,,
1494798251417030657,1494798251417030657,2022-02-18 14:17:29 Pacific Standard Time,2022-02-18,14:17:29,-0800,1358823162536951815,sergio_dois,sergio,,pera saiu doc do kanye na netflix???,und,[],[],[],0,0,0,[],[],https://twitter.com/sergio_dois/status/1494798251417030657,False,,0,,,,,,,,[],,,,
1494798247294083082,1494798247294083082,2022-02-18 14:17:28 Pacific Standard Time,2022-02-18,14:17:28,-0800,131574247,thecarltonbrock,The Carlton Brock,,"I always joke and say you can judge someone by when they stopped being a Kanye fan.  If THIS is your jumping point, you waited too long.",en,[],[],[],0,0,0,[],[],https://twitter.com/TheCarltonBrock/status/1494798247294083082,False,https://twitter.com/mic/status/1494738711266926595,0,,,,,,,,[],,,,
1494798244777394176,1494783805353304068,2022-02-18 14:17:28 Pacific Standard Time,2022-02-18,14:17:28,-0800,223224031,classicjtrain,the real slim jim,,@deetyfi Come on over to Chicago my friend. Retro Kanye is waiting at every bar and restaurant,en,[],[],[],1,0,0,[],[],https://twitter.com/classicjtrain/status/1494798244777394176,False,,0,,,,,,,,"[{'screen_name': 'deetyfi', 'name': 'Mr. D', 'id': '1439974895862095879'}]",,,,
1494798237559054336,1494798237559054336,2022-02-18 14:17:26 Pacific Standard Time,2022-02-18,14:17:26,-0800,2568114971,acewilliamss,Good Cap,,Considering getting tickets for this Kanye premier in Miami.,en,[],[],[],0,0,0,[],[],https://twitter.com/acewilliamss/status/1494798237559054336,False,,0,,,,,,,,[],,,,
1494798235596120070,1494798235596120070,2022-02-18 14:17:26 Pacific Standard Time,2022-02-18,14:17:26,-0800,1039241435508338690,caisyjean,mama kc,,If y’all don’t see anything wrong with what Kanye is doing ya’ll got some deep rooted problems,en,[],[],[],0,0,1,[],[],https://twitter.com/caisyjean/status/1494798235596120070,False,,0,,,,,,,,[],,,,
1494798221138292736,1494798221138292736,2022-02-18 14:17:22 Pacific Standard Time,2022-02-18,14:17:22,-0800,1458878970582102024,hotgirladhd,Hot Girl ADHD,,Swear on my life I typed @kanyewest on twitter and the whole app had to reboot.,en,"[{'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",[],[],0,0,0,[],[],https://twitter.com/hotgirladhd/status/1494798221138292736,False,,0,,,,,,,,[],,,,
1494798220781834245,1494798220781834245,2022-02-18 14:17:22 Pacific Standard Time,2022-02-18,14:17:22,-0800,1285476698817875969,flowmenjack,Cell,,Watching Kanye confront Dug Infinite about why dissed him is tough… you can see the pain in Kanye eyes and body language. Damn man,en,[],[],[],0,0,1,[],[],https://twitter.com/FlowmenJack/status/1494798220781834245,False,,0,,,,,,,,[],,,,
1494798219594850307,1494785445078519809,2022-02-18 14:17:22 Pacific Standard Time,2022-02-18,14:17:22,-0800,1448760491103379465,easyissac2,Issac,,@_ColeBennett_ @kanyewest he not doing treesha nigga quit begging  https://t.co/M3ILf2PCxy,en,[],[],['https://pbs.twimg.com/media/FL6XDtnWUAYYGOK.jpg'],1,0,5,[],[],https://twitter.com/Easyissac2/status/1494798219594850307,False,,1,https://pbs.twimg.com/media/FL6XDtnWUAYYGOK.jpg,,,,,,,"[{'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798218307252233,1494798218307252233,2022-02-18 14:17:21 Pacific Standard Time,2022-02-18,14:17:21,-0800,1474739198305443840,natbrnn,n.,,"On en parle que Kanye West fait payer son album 200 $ ? C'est la plus grosse fraude, ça me fume  Jvais gentillement attendre les leaks hein",fr,[],[],[],0,0,0,[],[],https://twitter.com/natbrnn/status/1494798218307252233,False,,0,,,,,,,,[],,,,
1494798203643904001,1494798203643904001,2022-02-18 14:17:18 Pacific Standard Time,2022-02-18,14:17:18,-0800,1019061469323911169,jaonogg,bolho de milo,,"nao tem jeito, todo álbum do Kanye q eu acabo achando ""mais ou menos"" vira uma obra de arte quando reescuto melhor",pt,[],[],[],0,0,2,[],[],https://twitter.com/Jaonogg/status/1494798203643904001,False,,0,,,,,,,,[],,,,
1494798203320999936,1494798203320999936,2022-02-18 14:17:18 Pacific Standard Time,2022-02-18,14:17:18,-0800,1195825141374169088,tkee06,"TaRael Kee, Ed.S.",,This Kanye documentary is really good so far!,en,[],[],[],0,0,0,[],[],https://twitter.com/tkee06/status/1494798203320999936,False,,0,,,,,,,,[],,,,
1494798184782209033,1494798184782209033,2022-02-18 14:17:13 Pacific Standard Time,2022-02-18,14:17:13,-0800,1376417226840936450,urloser66,lina!,,If you like Kanye’s music ok if you like him as a person please never talk to me,en,[],[],[],0,0,0,[],[],https://twitter.com/urloser66/status/1494798184782209033,False,,0,,,,,,,,[],,,,
1494798179900002309,1494785445078519809,2022-02-18 14:17:12 Pacific Standard Time,2022-02-18,14:17:12,-0800,1266917305147174918,adembou9,Adem Bou,,@_ColeBennett_ @kanyewest #treesha,und,[],[],[],1,0,1,['treesha'],[],https://twitter.com/AdemBou9/status/1494798179900002309,False,,0,,,,,,,,"[{'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798178239107072,1494798178239107072,2022-02-18 14:17:12 Pacific Standard Time,2022-02-18,14:17:12,-0800,615185696,eradious,E-Radio.US,,#e_RadioUS Kanye West Tries to Block Kim Kardashian’s Request to Fast-Track ‘Single’ Status  https://t.co/jN4ocTA7tI,en,[],['https://e-radio.us/kanye-west-tries-to-block-kim-kardashians-request-to-fast-track-single-status-3/'],[],0,0,0,['e_radious'],[],https://twitter.com/eRadioUS/status/1494798178239107072,False,,0,,,,,,,,[],,,,
1494798175454081024,1494798175454081024,2022-02-18 14:17:11 Pacific Standard Time,2022-02-18,14:17:11,-0800,347399772,brainchuma,"Bayokhala, thina simnandi 😭👍🏾",,"oh man, this part where kanye is sitting with donda explaining how “h to the izzo” happened in the studio has me chopping onions 🥺❤️ #jeenyuhs",en,[],[],[],1,0,1,['jeenyuhs'],[],https://twitter.com/BrainChuma/status/1494798175454081024,False,,0,,,,,,,,[],,,,
1494798169191890947,1494798169191890947,2022-02-18 14:17:10 Pacific Standard Time,2022-02-18,14:17:10,-0800,18610420,codybradshaw_,maybe: Cody,,"Kanye: please spend the money a lot of you might not even have to hear my album that might not be any good so other streaming platforms don’t get your money, just me.",en,[],[],[],0,0,0,[],[],https://twitter.com/codybradshaw_/status/1494798169191890947,False,,0,,,,,,,,[],,,,
1494798167971405828,1494798167971405828,2022-02-18 14:17:09 Pacific Standard Time,2022-02-18,14:17:09,-0800,786255031213232128,justinsomuch,Justin,,I wanna see a kanye movie played by jamie foxx,en,[],[],[],2,0,2,[],[],https://twitter.com/justinsomuch/status/1494798167971405828,False,,0,,,,,,,,[],,,,
1494798162791383050,1494798162791383050,2022-02-18 14:17:08 Pacific Standard Time,2022-02-18,14:17:08,-0800,19889339,morrisdusk,Fleetwood DeVille,,"a motherfucker with a picture of Kanye in the avi.. talkin bout who somebody else ""idolizing""  l m a o",en,[],[],[],0,1,0,[],[],https://twitter.com/morrisdusk/status/1494798162791383050,False,https://twitter.com/justbusinessxxx/status/1494738417715982340,0,,,,,,,,[],,,,
1494798159926775809,1494798159926775809,2022-02-18 14:17:07 Pacific Standard Time,2022-02-18,14:17:07,-0800,758105906844274689,itsjohnwoo,Roderick 🕷,,"kanye not crazy, y’all just dating a lame ass female not worth fighting for",en,[],[],[],0,0,0,[],[],https://twitter.com/itsjohnwoo/status/1494798159926775809,False,,0,,,,,,,,[],,,,
1494798158056017931,1494798158056017931,2022-02-18 14:17:07 Pacific Standard Time,2022-02-18,14:17:07,-0800,1220506382153265152,o_nii_chan_,RichHomieRon,,Yea this Kanye documentary special,en,[],[],[],0,0,0,[],[],https://twitter.com/o_nii_chan_/status/1494798158056017931,False,,0,,,,,,,,[],,,,
1494798156579708931,1494798156579708931,2022-02-18 14:17:07 Pacific Standard Time,2022-02-18,14:17:07,-0800,1399178779780657154,tealbanisters,haven’t cried since 1997,,"it’s really crazy that mgk somehow has turned out to be a better person than kanye lol. i remember back before pete left social media, he was posting about feeling suicidal. mgk hopped a flight within the next few hours across the country to be there for him.",en,[],[],[],0,0,0,[],[],https://twitter.com/tealbanisters/status/1494798156579708931,False,,0,,,,,,,,[],,,,
1494798156168577034,1494522041105584132,2022-02-18 14:17:07 Pacific Standard Time,2022-02-18,14:17:07,-0800,1494787082505629711,matthewratios,Matthew,,@BR00KLYFN @chartdata @kanyewest Loads of people,en,[],[],[],0,0,0,[],[],https://twitter.com/Matthewratios/status/1494798156168577034,False,,0,,,,,,,,"[{'screen_name': 'BR00KLYFN', 'name': 'F.N', 'id': '1465438797550821381'}, {'screen_name': 'chartdata', 'name': 'chart data', 'id': '744260935527735296'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798149344370688,1494798149344370688,2022-02-18 14:17:05 Pacific Standard Time,2022-02-18,14:17:05,-0800,4848266721,taohmag,TheArtOfHustleMag,,TAOHMAG TAOHMAG Report - Kanye West Files to Legally Fight Kim Kardashian Divorce  https://t.co/kuRj3Jql6q TAOHMAG  https://t.co/kasllGqllz  https://t.co/t6zIRY2vea,en,[],"['http://dlvr.it/SKFDL6', 'http://artofhustlemag.com']",['https://pbs.twimg.com/media/FL6W_tzUcAI8Sft.jpg'],0,0,0,[],[],https://twitter.com/Taohmag/status/1494798149344370688,False,,1,https://pbs.twimg.com/media/FL6W_tzUcAI8Sft.jpg,,,,,,,[],,,,
1494798146202918915,1494798146202918915,2022-02-18 14:17:04 Pacific Standard Time,2022-02-18,14:17:04,-0800,304781441,_jahniquest,Jah,,I'll watch the Kanye doc when I need inspiration other than that I'll wait for all the parts to drop,en,[],[],[],0,0,0,[],[],https://twitter.com/_JahniQuest/status/1494798146202918915,False,,0,,,,,,,,[],,,,
1494798139038994434,1494798139038994434,2022-02-18 14:17:03 Pacific Standard Time,2022-02-18,14:17:03,-0800,2747490562,ketboogers69,🦖,,kanye made being bipolar cringe so now i wake up n cook breakfast  https://t.co/WkrD6lmttr,en,[],[],['https://pbs.twimg.com/media/FL6W-_-UcAAIG2d.jpg'],0,0,1,[],[],https://twitter.com/ketboogers69/status/1494798139038994434,False,,1,https://pbs.twimg.com/media/FL6W-_-UcAAIG2d.jpg,,,,,,,[],,,,
1494798137445208066,1494798137445208066,2022-02-18 14:17:02 Pacific Standard Time,2022-02-18,14:17:02,-0800,2386028558,chaissontyler23,TC,,Ms. Donda confidence in Kanye is what every kid want from a parent,en,[],[],[],0,0,0,[],[],https://twitter.com/ChaissonTyler23/status/1494798137445208066,False,,0,,,,,,,,[],,,,
1494798137411739648,1494798137411739648,2022-02-18 14:17:02 Pacific Standard Time,2022-02-18,14:17:02,-0800,3050352373,aasalas98,Al’s Toy Barn,,Kanye got too woke fam😭😭,en,[],[],[],0,0,0,[],[],https://twitter.com/aasalas98/status/1494798137411739648,False,,0,,,,,,,,[],,,,
1494798133846552576,1494798133846552576,2022-02-18 14:17:01 Pacific Standard Time,2022-02-18,14:17:01,-0800,1460304992909381632,thenews_2day,TheNews2Day,,Kanye West objects Kim Kardashian’s divorce demands  https://t.co/egXLgtIlXr,en,[],['https://www.thenews2day.com/kanye-west-objects-kim-kardashians-divorce-demands/'],[],0,0,0,[],[],https://twitter.com/TheNews_2Day/status/1494798133846552576,False,,0,,,,,,,,[],,,,
1494798131749265413,1494798131749265413,2022-02-18 14:17:01 Pacific Standard Time,2022-02-18,14:17:01,-0800,3225677593,maclikedrew,AYØßART,,"Just a thought, Kanye was tryna give Kim black normalcy and she lowkey rejected it, instead she chose to do the thing that she is most comfortable with and that’s fall back to her old ways. Listening to “Easy” 🤔",en,[],[],[],0,0,0,[],[],https://twitter.com/Maclikedrew/status/1494798131749265413,False,,0,,,,,,,,[],,,,
1494798123268509701,1494798123268509701,2022-02-18 14:16:59 Pacific Standard Time,2022-02-18,14:16:59,-0800,1220852938941353984,070lexi,lexi / alex,,kanye's got some white teeth,en,[],[],[],0,0,0,[],[],https://twitter.com/070lexi/status/1494798123268509701,False,,0,,,,,,,,[],,,,
1494798112476467205,1494798112476467205,2022-02-18 14:16:56 Pacific Standard Time,2022-02-18,14:16:56,-0800,48145832,missgkcmo,Miss G,,I need me a @kanyewest,en,"[{'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",[],[],0,0,0,[],[],https://twitter.com/MissGKCMO/status/1494798112476467205,False,https://twitter.com/rapcaviar/status/1494688163591188486,0,,,,,,,,[],,,,
1494798112149454851,1494785445078519809,2022-02-18 14:16:56 Pacific Standard Time,2022-02-18,14:16:56,-0800,1266917305147174918,adembou9,Adem Bou,,@_ColeBennett_ @kanyewest no #treesha,und,[],[],[],0,0,1,['treesha'],[],https://twitter.com/AdemBou9/status/1494798112149454851,False,,0,,,,,,,,"[{'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494798111130238977,1494798111130238977,2022-02-18 14:16:56 Pacific Standard Time,2022-02-18,14:16:56,-0800,43120932,kg95variety,KG95 Sioux City,,Here's why Kanye West has objected to his estranged wife's divorce petition.  https://t.co/LA89mgTUpw,en,[],['http://ihe.art/vDzNMtb'],[],0,0,0,[],[],https://twitter.com/KG95Variety/status/1494798111130238977,False,,0,,,,,,,,[],,,,
1494798109666422784,1494798109666422784,2022-02-18 14:16:56 Pacific Standard Time,2022-02-18,14:16:56,-0800,1485401263168798725,comosediceitzy,Itzy,,Watching the Kanye two words clip  https://t.co/Q13qjrzUeH,en,[],[],['https://pbs.twimg.com/media/FL6W9JVXMA8mJ1X.jpg'],0,0,0,[],[],https://twitter.com/comosediceitzy/status/1494798109666422784,False,,1,https://pbs.twimg.com/media/FL6W9JVXMA8mJ1X.jpg,,,,,,,[],,,,
1494798107690909710,1494798107690909710,2022-02-18 14:16:55 Pacific Standard Time,2022-02-18,14:16:55,-0800,1055721186,claytongeisler,☃️Xtreme Planet☃️,,200$? Absolutely yes from me @kanyewest,en,"[{'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",[],[],0,0,0,[],[],https://twitter.com/ClaytonGeisler/status/1494798107690909710,False,https://twitter.com/mic/status/1494718361435095041,0,,,,,,,,[],,,,
1494798104637296640,1494798104637296640,2022-02-18 14:16:54 Pacific Standard Time,2022-02-18,14:16:54,-0800,988851386455490561,blingbhnews,Bling Beverly Hills News,,Kanye West issues response to Kim Kardashian's request to be declared single amid divorce | Fox News  https://t.co/Xo9GeJQlMg,en,[],['https://www.foxnews.com/entertainment/kanye-west-response-kim-kardashian-request-single-divorce'],[],0,0,0,[],[],https://twitter.com/blingbhnews/status/1494798104637296640,False,,0,,,,,,,,[],,,,
